Time,liquid % in condensor,condensor pressure(kpa),liquid % in reboiler,Mass Flow Rate in Feed Flow  (kg/h),Mass Flow rate in top outlet stream  (kg/h),Net Mass Flow in main tower,Mole Fraction HX at reboiler,HX Mole Fraction in Top Outler Stream,Feed Mole Fraction,Feed Mole Fraction,Feed Tray Temperature,Main Tower Pressure,Bottom Tower Pressure,Top Tower Pressure,Reflux Ratio,Duties Summary,MoleFractionTX,MoleFractionHX
3690,49.66289591,101.0338959,50.53949591,4158.660896,7374.040896,2741.930896,1062.080896,0.0681113,0.501001,0.498999,76.42229591,104.1108959,110.1788959,66.99999591,0.827669,0,0.966214,0.0337861
3720,49.84693954,101.6115395,50.90283954,4128.41754,7357.37754,2804.73754,1068.40754,0.0708743,0.501001,0.498999,76.66373954,104.2475395,110.3155395,67.13663954,0.799613,0,0.966107,0.0338934
3750,50.48469066,102.6019907,51.64549066,4099.496991,7324.786991,2891.746991,1064.076991,0.0718106,0.501001,0.498999,77.35799066,104.8169907,110.8849907,67.70609066,0.76117,0,0.965821,0.0341785
3780,50.32875869,102.6610587,51.50435869,4078.062059,7282.192059,2979.922059,1058.362059,0.071103,0.501001,0.498999,77.22695869,104.5820587,110.6500587,67.47115869,0.717496,0,0.965322,0.0346785
3810,49.88963506,102.2563351,51.01793506,4069.880335,7240.130335,3054.540335,1052.670335,0.0688818,0.501001,0.498999,76.78823506,104.0803351,110.1483351,66.96943506,0.678768,0,0.964677,0.0353226
3840,50.45924621,102.6753462,51.51474621,4077.191346,7220.391346,3111.691346,1047.471346,0.066206,0.501001,0.498999,77.32844621,104.6113462,110.6793462,67.50044621,0.649016,0,0.963962,0.0360384
3870,50.1663147,102.0928147,51.1601147,4095.875815,7219.575815,3135.565815,1042.905815,0.0629249,0.501001,0.498999,77.0015147,104.3158147,110.3838147,67.2049147,0.630423,0,0.963163,0.0368373
3900,50.13392534,101.7247253,51.11442534,4120.827725,7237.227725,3128.717725,1039.207725,0.0602218,0.501001,0.498999,76.93952534,104.3177253,110.3857253,67.20682534,0.622937,0,0.962513,0.0374866
3930,50.17694103,101.431741,51.20284103,4148.319741,7267.729741,3100.959741,1040.729741,0.05821,0.501001,0.498999,76.96864103,104.429741,110.497741,67.31884103,0.627315,0,0.961878,0.0381215
3960,49.739233,100.750533,50.867533,4170.377533,7307.487533,3059.867533,1044.227533,0.0569836,0.501001,0.498999,76.542033,104.077533,110.145533,66.966633,0.639547,0,0.961415,0.0385853
3990,50.09418662,100.9811866,51.37938662,4185.377187,7350.087187,3009.447187,1045.497187,0.0565568,0.501001,0.498999,76.92808662,104.5171866,110.5851866,67.40628662,0.656186,0,0.961154,0.0388461
4020,50.27017566,101.1775757,51.74877566,4190.245576,7381.605576,2969.765576,1050.505576,0.0566929,0.501001,0.498999,77.16507566,104.7755757,110.8435757,67.66467566,0.677175,0,0.960984,0.0390163
4050,49.95960861,101.0001086,51.61780861,4185.280109,7400.500109,2942.470109,1053.500109,0.057244,0.501001,0.498999,76.92110861,104.5201086,110.5881086,67.40920861,0.69658,0,0.960906,0.0390938
4080,50.30700883,101.5464088,52.12930883,4173.815409,7406.035409,2933.955409,1056.465409,0.0578654,0.501001,0.498999,77.33260883,104.8854088,110.9534088,67.77450883,0.70959,0,0.960866,0.039134
4110,49.91934614,101.3741461,51.86724614,4158.246146,7396.446146,2941.586146,1056.816146,0.0582657,0.501001,0.498999,76.98934614,104.4861461,110.5541461,67.37524614,0.71583,0,0.960802,0.0391982
4140,49.54735156,101.1711516,51.56165156,4143.948152,7377.738152,2961.498152,1055.828152,0.058317,0.501001,0.498999,76.63805156,104.0781516,110.1461516,66.96725156,0.714645,0,0.9607,0.0393003
4170,50.4381051,102.1623051,52.4840051,4134.093305,7359.183305,2985.253305,1054.733305,0.0579476,0.501001,0.498999,77.5258051,104.9133051,110.9813051,67.8024051,0.705436,0,0.960518,0.0394816
4200,49.91646669,101.6497667,51.96746669,4129.098767,7338.138767,3007.958767,1051.788767,0.0572101,0.501001,0.498999,76.98076669,104.3387667,110.4067667,67.22786669,0.693869,0,0.960286,0.0397142
4230,49.68561977,101.3488198,51.73981977,4130.90182,7325.02182,3020.98182,1049.21182,0.0562827,0.501001,0.498999,76.71881977,104.0718198,110.1398198,66.96091977,0.684231,0,0.960052,0.0399481
4260,50.12979868,101.6628987,52.19779868,4138.634899,7323.244899,3023.894899,1047.784899,0.0553697,0.501001,0.498999,77.12489868,104.4948987,110.5628987,67.38399868,0.67713,0,0.95979,0.0402105
4290,49.81662641,101.2011264,51.92002641,4148.322126,7328.332126,3016.452126,1045.972126,0.0546532,0.501001,0.498999,76.78082641,104.1821264,110.2501264,67.07122641,0.674684,0,0.959568,0.0404319
4320,50.03341455,101.2785145,52.20991455,4159.348515,7339.058515,2999.818515,1046.808515,0.0542277,0.501001,0.498999,76.98361455,104.4185145,110.4865145,67.30761455,0.677449,0,0.959423,0.0405771
4350,49.97893053,101.1280305,52.25743053,4168.004031,7354.164031,2978.904031,1047.994031,0.0541402,0.501001,0.498999,76.91683053,104.3940305,110.4620305,67.28313053,0.684081,0,0.959323,0.0406768
4380,50.44659514,101.5590951,52.83729514,4173.201095,7370.131095,2957.911095,1050.171095,0.0543878,0.501001,0.498999,77.38899514,104.8910951,110.9590951,67.78019514,0.692144,0,0.959291,0.0407094
4410,49.58153081,100.7200308,52.10853081,4172.816031,7379.866031,2941.936031,1050.976031,0.0548457,0.501001,0.498999,76.54503081,104.0560308,110.1240308,66.94513081,0.701691,0,0.959308,0.0406924
4440,49.6386572,100.8487572,52.2954572,4169.309757,7385.749757,2934.139757,1052.459757,0.0554464,0.501001,0.498999,76.6242572,104.1297572,110.1977572,67.0188572,0.709325,0,0.959343,0.040657
4470,49.75704967,101.0622497,52.51564967,4163.23925,7384.27925,2934.00925,1053.81925,0.055996,0.501001,0.498999,76.76154967,104.2492497,110.3172497,67.13834967,0.713548,0,0.959372,0.0406282
4500,50.07876916,101.4822692,52.92866916,4156.109269,7378.639269,2941.569269,1053.929269,0.0563999,0.501001,0.498999,77.09746916,104.5592692,110.6272692,67.44836916,0.713866,0,0.959383,0.0406165
4530,49.59741216,101.0777122,52.50641216,4148.986712,7368.006712,2953.196712,1053.996712,0.0565828,0.501001,0.498999,76.61981216,104.0567122,110.1247122,66.94581216,0.710619,0,0.959359,0.0406413
4560,50.14635374,101.6642537,53.10315374,4145.171254,7358.321254,2968.261254,1052.741254,0.0565252,0.501001,0.498999,77.16465374,104.5812537,110.6492537,67.47035374,0.705304,0,0.959299,0.0407005
4590,50.14103403,101.654634,53.13163403,4143.671634,7349.441634,2979.821634,1051.401634,0.0563008,0.501001,0.498999,77.14523403,104.551634,110.619634,67.44073403,0.698585,0,0.959205,0.0407947
4620,50.338673,101.813073,53.356273,4145.273073,7344.293073,2987.633073,1050.593073,0.0559535,0.501001,0.498999,77.326173,104.733073,110.801073,67.622173,0.69278,0,0.959098,0.0409019
4650,49.78854176,101.2018418,52.84484176,4148.417842,7343.417842,2989.377842,1049.187842,0.0556359,0.501001,0.498999,76.75954176,104.1778418,110.2458418,67.06694176,0.689395,0,0.958998,0.0410018
4680,50.0143318,101.3554318,53.1180318,4153.676432,7346.206432,2985.876432,1049.056432,0.0553388,0.501001,0.498999,76.9727318,104.4064318,110.4744318,67.2955318,0.688008,0,0.958903,0.0410974
4710,49.91661417,101.1963142,53.07641417,4158.449314,7351.799314,2979.139314,1048.819314,0.0551969,0.501001,0.498999,76.86641417,104.3193142,110.3873142,67.20841417,0.688909,0,0.958843,0.0411575
4740,49.71405033,100.9542503,52.94825033,4162.12325,7358.44325,2969.78325,1049.43325,0.0552073,0.501001,0.498999,76.66385033,104.1332503,110.2012503,67.02235033,0.692053,0,0.958803,0.0411968
4770,49.52307518,100.7503752,52.83217518,4163.968375,7365.288375,2961.508375,1050.208375,0.0553488,0.501001,0.498999,76.47807518,103.9583752,110.0263752,66.84747518,0.696039,0,0.95879,0.0412097
4800,50.3839735,101.6256735,53.7764735,4164.801673,7371.171673,2956.091673,1051.651673,0.055595,0.501001,0.498999,77.3488735,104.8316735,110.8996735,67.7207735,0.699843,0,0.958798,0.041202
4830,49.90109741,101.1784974,53.37389741,4162.476497,7373.016497,2952.466497,1051.906497,0.0558551,0.501001,0.498999,76.87749741,104.3564974,110.4244974,67.24559741,0.702981,0,0.958813,0.0411873
4860,49.61642103,100.937021,53.15302103,4159.352021,7371.172021,2952.922021,1052.022021,0.0560912,0.501001,0.498999,76.60102103,104.072021,110.140021,66.96112103,0.704515,0,0.958822,0.0411777
4890,50.42748678,101.7924868,54.02378678,4156.777487,7369.477487,2957.657487,1052.817487,0.0562548,0.501001,0.498999,77.41998678,104.8774868,110.9454868,67.76658678,0.704311,0,0.958821,0.0411788
4920,49.90021304,101.297313,53.54441304,4153.330313,7364.330313,2963.560313,1052.050313,0.056305,0.501001,0.498999,76.89421304,104.340313,110.408313,67.22941304,0.702518,0,0.958803,0.041197
4950,49.63128853,101.0431885,53.30958853,4151.321189,7359.241189,2969.941189,1051.261189,0.056248,0.501001,0.498999,76.62398853,104.0611885,110.1291885,66.95028853,0.700099,0,0.958772,0.0412281
4980,50.39664837,101.8036484,54.10654837,4151.615648,7356.375648,2975.955648,1051.475648,0.0561124,0.501001,0.498999,77.38264837,104.8156484,110.8836484,67.70474837,0.696948,0,0.958722,0.0412781
5010,49.61027363,100.9961736,53.34947363,4151.722174,7353.322174,2977.482174,1050.212174,0.0559309,0.501001,0.498999,76.58797363,104.0221736,110.0901736,66.91127363,0.694272,0,0.958666,0.0413339
5040,49.68179855,101.0371986,53.45239855,4153.662199,7353.472199,2978.992199,1049.852199,0.0557576,0.501001,0.498999,76.65229855,104.0921986,110.1601986,66.98129855,0.692793,0,0.958619,0.0413809
5070,49.58836357,100.9100636,53.39706357,4156.001064,7355.291064,2977.061064,1049.691064,0.0556212,0.501001,0.498999,76.55376357,104.0010636,110.0690636,66.89016357,0.692395,0,0.958573,0.0414271
5100,49.87663903,101.172339,53.72553903,4158.505339,7358.635339,2973.865339,1049.925339,0.0555544,0.501001,0.498999,76.83953903,104.295339,110.363339,67.18443903,0.693125,0,0.958541,0.0414588
5130,49.75705736,101.0350574,53.65455736,4160.123057,7361.573057,2969.203057,1050.253057,0.0555591,0.501001,0.498999,76.72045736,104.1830574,110.2510574,67.07215736,0.69458,0,0.958526,0.0414743
5160,49.63130937,100.9041094,53.58070937,4160.915109,7364.745109,2965.515109,1050.505109,0.0556219,0.501001,0.498999,76.59680937,104.0651094,110.1331094,66.95420937,0.696608,0,0.95852,0.0414802
5190,50.27425317,101.5541532,54.27005317,4161.463153,7367.593153,2963.003153,1051.483153,0.0557294,0.501001,0.498999,77.24385317,104.7131532,110.7811532,67.60225317,0.698344,0,0.958522,0.0414782
5220,49.94310728,101.2393073,53.98830728,4160.245307,7368.235307,2961.425307,1051.435307,0.055844,0.501001,0.498999,76.91830728,104.3853073,110.4533073,67.27440728,0.699785,0,0.958528,0.0414716
5250,49.83732414,101.1555241,53.92712414,4158.679524,7367.379524,2961.519524,1051.509524,0.0559515,0.501001,0.498999,76.81642414,104.2795241,110.3475241,67.16862414,0.700442,0,0.958533,0.0414673
5280,49.94290017,101.2813002,54.06710017,4157.2623,7366.0023,2963.9123,1051.7623,0.0560177,0.501001,0.498999,76.92520017,104.3823002,110.4503002,67.27140017,0.700359,0,0.958531,0.0414689
5310,50.30464459,101.6569446,54.46104459,4156.308945,7364.268945,2966.438945,1051.838945,0.0560321,0.501001,0.498999,77.28774459,104.7389446,110.8069446,67.62804459,0.699421,0,0.958521,0.0414786
5340,50.4327744,101.7896744,54.6135744,4155.691674,7362.251674,2969.561674,1051.861674,0.0559976,0.501001,0.498999,77.4141744,104.8616744,110.9296744,67.7507744,0.698104,0,0.958504,0.0414962
5370,50.15694606,101.5106461,54.36294606,4155.311646,7360.431646,2972.341646,1051.241646,0.0559295,0.501001,0.498999,77.13584606,104.5816461,110.6496461,67.47074606,0.696845,0,0.958483,0.0415174
5400,49.72394838,101.0662484,53.95324838,4155.405248,7358.885248,2972.685248,1050.535248,0.0558438,0.501001,0.498999,76.69754838,104.1452484,110.2132484,67.03434838,0.695612,0,0.958456,0.0415442
5430,50.18909237,101.5165924,54.44039237,4156.769592,7359.689592,2974.259592,1050.889592,0.0557605,0.501001,0.498999,77.16019237,104.6095924,110.6775924,67.49869237,0.694883,0,0.958432,0.0415684
5460,50.41692189,101.7289219,54.69482189,4158.198922,7360.988922,2973.098922,1051.028922,0.055701,0.501001,0.498999,77.38542189,104.8389219,110.9069219,67.72802189,0.694813,0,0.958413,0.0415873
5490,49.75492559,101.0551256,54.06202559,4158.560126,7361.660126,2970.670126,1050.470126,0.0556705,0.501001,0.498999,76.72282559,104.1801256,110.2481256,67.06922559,0.695276,0,0.958399,0.0416013
5520,50.36255984,101.6538598,54.69705984,4160.00086,7363.80086,2969.34086,1051.14086,0.0556732,0.501001,0.498999,77.32995984,104.7908598,110.8588598,67.67995984,0.695935,0,0.958391,0.0416085
5550,49.96916233,101.2592623,54.33536233,4159.971262,7364.981262,2966.891262,1051.001262,0.0557091,0.501001,0.498999,76.93806233,104.4012623,110.4692623,67.29036233,0.696924,0,0.95839,0.0416101
5580,50.00105588,101.2949559,54.39565588,4159.905956,7366.035956,2965.735956,1050.985956,0.0557641,0.501001,0.498999,76.97265588,104.4359559,110.5039559,67.32505588,0.697841,0,0.958392,0.0416081
5610,50.09449374,101.3963937,54.51809374,4159.530394,7366.310394,2965.430394,1051.370394,0.0558229,0.501001,0.498999,77.06789374,104.5303937,110.5983937,67.41949374,0.698435,0,0.958395,0.0416052
5640,50.31196148,101.6245615,54.76186148,4159.057561,7366.437561,2965.827561,1051.707561,0.0558683,0.501001,0.498999,77.28726148,104.7475615,110.8155615,67.63666148,0.698683,0,0.958397,0.0416031
5670,50.25174353,101.5738435,54.72234353,4158.265844,7365.305844,2966.325844,1051.635844,0.0558984,0.501001,0.498999,77.22824353,104.6858435,110.7538435,67.57494353,0.698571,0,0.958396,0.041604
5700,49.96044498,101.289245,54.45104498,4157.342245,7364.222245,2967.402245,1051.292245,0.055904,0.501001,0.498999,76.93744498,104.392245,110.460245,67.28134498,0.698132,0,0.958391,0.0416088
5730,50.45206745,101.7823675,54.96006745,4157.531367,7363.641367,2969.821367,1051.651367,0.0558871,0.501001,0.498999,77.42806745,104.8813675,110.9493675,67.77046745,0.697529,0,0.958383,0.0416171
5760,50.1356387,101.4627387,54.6572387,4157.252739,7362.512739,2970.982739,1051.222739,0.0558492,0.501001,0.498999,77.1098387,104.5627387,110.6307387,67.4518387,0.696874,0,0.958372,0.0416277
5790,49.94363032,101.2653303,54.47983032,4157.31933,7362.11933,2970.62933,1050.92933,0.0558071,0.501001,0.498999,76.91573032,104.3693303,110.4373303,67.25843032,0.696277,0,0.958359,0.0416406
5820,50.32899739,101.6446974,54.87999739,4158.134697,7362.654697,2971.344697,1051.244697,0.0557713,0.501001,0.498999,77.30029739,104.7546974,110.8226974,67.64379739,0.696041,0,0.958349,0.0416514
5850,50.19248091,101.5019809,54.75808091,4158.458981,7362.958981,2970.268981,1051.098981,0.0557461,0.501001,0.498999,77.16278091,104.6189809,110.6869809,67.50808091,0.695989,0,0.95834,0.0416595
5880,50.20450665,101.5072066,54.78600665,4159.032207,7363.532207,2970.092207,1051.122207,0.0557307,0.501001,0.498999,77.17410665,104.6322066,110.7002066,67.52130665,0.696185,0,0.958333,0.0416666
5910,50.4878455,101.7861455,55.0841455,4159.687145,7364.667145,2969.397145,1051.427145,0.0557318,0.501001,0.498999,77.4574455,104.9171455,110.9851455,67.8062455,0.696514,0,0.958329,0.0416705
5940,50.4534149,101.7514149,55.0663149,4159.834415,7365.284415,2968.264415,1051.524415,0.0557481,0.501001,0.498999,77.4236149,104.8844149,110.9524149,67.7735149,0.696945,0,0.958329,0.0416709
5970,50.34906967,101.6482697,54.97776967,4159.74127,7365.74127,2967.79127,1051.50127,0.0557712,0.501001,0.498999,77.32006967,104.7812697,110.8492697,67.67036967,0.697381,0,0.95833,0.04167
6000,49.7865162,101.0893162,54.4286162,4158.939316,7365.309316,2966.919316,1050.969316,0.0557993,0.501001,0.498999,76.7587162,104.2193162,110.2873162,67.1084162,0.697681,0,0.958332,0.0416684
6030,50.03502574,101.3414257,54.68982574,4158.927426,7365.497426,2967.497426,1051.277426,0.0558174,0.501001,0.498999,77.00762574,104.4674257,110.5354257,67.35652574,0.697742,0,0.958332,0.0416682
6060,50.01253467,101.3234347,54.67873467,4158.564435,7365.104435,2967.634435,1051.244435,0.0558329,0.501001,0.498999,76.98613467,104.4444347,110.5124347,67.33353467,0.697708,0,0.958332,0.0416685
6090,49.60233393,100.9174339,54.27733393,4157.823434,7364.243434,2967.423434,1050.853434,0.055839,0.501001,0.498999,76.57613393,104.0334339,110.1014339,66.92253393,0.697542,0,0.95833,0.0416704
6120,49.91392848,101.2310285,54.59712848,4157.954028,7364.094028,2969.124028,1051.044028,0.0558347,0.501001,0.498999,76.88792848,104.3440285,110.4120285,67.23312848,0.697333,0,0.958327,0.0416734
6150,50.07821664,101.3927166,54.76671664,4158.126717,7363.606717,2969.566717,1051.126717,0.0558143,0.501001,0.498999,77.05071664,104.5067166,110.5747166,67.39581664,0.696918,0,0.958321,0.0416794
6180,50.37886572,101.6905657,55.07306572,4158.576566,7363.826566,2970.586566,1051.376566,0.0557923,0.501001,0.498999,77.35026572,104.8065657,110.8745657,67.69566572,0.69664,0,0.958315,0.0416851
6210,49.94223866,101.2510387,54.64233866,4158.320039,7363.570039,2969.370039,1050.980039,0.0557743,0.501001,0.498999,76.91333866,104.3700387,110.4380387,67.25913866,0.696482,0,0.958309,0.0416905
6240,50.23184768,101.5357477,54.93684768,4158.969748,7364.079748,2971.069748,1051.229748,0.0557602,0.501001,0.498999,77.20174768,104.6597477,110.7277477,67.54884768,0.696453,0,0.958305,0.0416952
6270,50.37046374,101.6722637,55.08126374,4159.309264,7364.529264,2969.789264,1051.379264,0.0557525,0.501001,0.498999,77.34016374,104.7992637,110.8672637,67.68836374,0.696552,0,0.958302,0.0416981
6300,50.21594233,101.5166423,54.93244233,4159.315642,7364.835642,2968.245642,1051.265642,0.0557536,0.501001,0.498999,77.18594233,104.6456423,110.7136423,67.53474233,0.696727,0,0.9583,0.0416997
6330,50.30002033,101.6007203,55.02182033,4159.47072,7365.27072,2968.35072,1051.39072,0.0557661,0.501001,0.498999,77.27052033,104.7307203,110.7987203,67.61982033,0.696991,0,0.958301,0.0416994
6360,50.20553547,101.5055355,54.93183547,4159.426535,7365.356535,2968.816535,1051.316535,0.0557761,0.501001,0.498999,77.17623547,104.6365355,110.7045355,67.52563547,0.697188,0,0.958301,0.0416991
6390,50.2404159,101.5437159,54.9703159,4159.291716,7365.401716,2967.741716,1051.311716,0.0557882,0.501001,0.498999,77.2118159,104.6717159,110.7397159,67.5608159,0.697274,0,0.958301,0.0416986
6420,49.5179924,100.8230924,54.2506924,4158.429092,7364.569092,2967.549092,1050.689092,0.0557997,0.501001,0.498999,76.4896924,103.9490924,110.0170924,66.8381924,0.697333,0,0.958302,0.0416982
6450,50.38523112,101.6920311,55.11963112,4159.136031,7365.436031,2968.536031,1051.566031,0.0558049,0.501001,0.498999,77.35713112,104.8160311,110.8840311,67.70513112,0.697285,0,0.958301,0.0416987
6480,50.02458741,101.3329874,54.75958741,4158.624987,7364.744987,2968.354987,1051.204987,0.0558068,0.501001,0.498999,76.99638741,104.4549874,110.5229874,67.34408741,0.697212,0,0.958301,0.0416994
6510,49.96352273,101.2723227,54.69812273,4158.523323,7364.513323,2969.063323,1051.093323,0.0558031,0.501001,0.498999,76.93552273,104.3933227,110.4613227,67.28242273,0.697085,0,0.958299,0.0417013
6540,49.56619387,100.8731939,54.29909387,4158.145194,7363.895194,2968.895194,1050.645194,0.0557914,0.501001,0.498999,76.53699387,103.9951939,110.0631939,66.88429387,0.696853,0,0.958295,0.0417048
6570,50.21442232,101.5214223,54.94592232,4158.823422,7364.513422,2969.163422,1051.253422,0.0557822,0.501001,0.498999,77.18552232,104.6434223,110.7114223,67.53252232,0.69676,0,0.958293,0.0417069
6600,49.99014316,101.2939432,54.71934316,4158.768943,7364.328943,2969.728943,1050.998943,0.0557725,0.501001,0.498999,76.96024316,104.4189432,110.4869432,67.30804316,0.696702,0,0.95829,0.0417099
6630,50.16867907,101.4706791,54.89567907,4159.127679,7364.597679,2969.387679,1051.227679,0.0557642,0.501001,0.498999,77.13837907,104.5976791,110.6656791,67.48677907,0.696683,0,0.958288,0.0417124
6660,50.18274912,101.4830491,54.90714912,4159.262049,7364.862049,2968.832049,1051.232049,0.0557603,0.501001,0.498999,77.15234912,104.6120491,110.6800491,67.50114912,0.696705,0,0.958286,0.0417139
6690,49.69955475,100.9995547,54.42145475,4158.839555,7364.619555,2968.289555,1050.789555,0.0557641,0.501001,0.498999,76.66975475,104.1295547,110.1975547,67.01865475,0.696841,0,0.958286,0.0417145
6720,50.4160339,101.7166339,55.1355339,4159.586634,7365.516634,2969.246634,1051.566634,0.0557704,0.501001,0.498999,77.3869339,104.8466339,110.9146339,67.7357339,0.697025,0,0.958286,0.041714
6750,50.36488267,101.6668827,55.08098267,4159.435883,7365.565883,2968.555883,1051.475883,0.0557797,0.501001,0.498999,77.33598267,104.7958827,110.8638827,67.68498267,0.697138,0,0.958287,0.0417132
6780,50.38931868,101.6920187,55.10061868,4159.430019,7365.420019,2969.250019,1051.520019,0.0557843,0.501001,0.498999,77.36021868,104.8200187,110.8880187,67.70911868,0.697169,0,0.958287,0.0417132
6810,50.04334831,101.3469483,54.74994831,4158.993948,7365.223948,2968.883948,1051.233948,0.0557882,0.501001,0.498999,77.01474831,104.4739483,110.5419483,67.36304831,0.697152,0,0.958287,0.0417132
6840,49.638995,100.943195,54.339495,4158.549195,7364.639195,2968.519195,1050.769195,0.0557887,0.501001,0.498999,76.610695,104.069195,110.137195,66.958295,0.697106,0,0.958286,0.0417139
6870,49.95064744,101.2543474,54.64424744,4158.830347,7364.720347,2968.900347,1051.040347,0.0557852,0.501001,0.498999,76.92154744,104.3803474,110.4483474,67.26944744,0.696979,0,0.958285,0.0417153
